#    L    TT             EE             TE             PP             TP          
   272    0.23742E+00   -0.33894E-01    0.24536E+00    0.86674E+06    0.32075E+03
   273    0.27376E+00   -0.34518E-01    0.25005E+00    0.86164E+06    0.31772E+03
   274    0.34861E+00   -0.34678E-01    0.24127E+00    0.85658E+06    0.31471E+03
   275    0.37778E+00   -0.34870E-01    0.24190E+00    0.85157E+06    0.31175E+03
   276    0.49994E+00   -0.34849E-01    0.23027E+00    0.84661E+06    0.30882E+03
   277    0.48233E+00   -0.34591E-01    0.22926E+00    0.84169E+06    0.30592E+03
   278    0.53791E+00   -0.34149E-01    0.21717E+00    0.83682E+06    0.30306E+03
   279    0.58249E+00   -0.33573E-01    0.20206E+00    0.83200E+06    0.30023E+03
   280    0.60616E+00   -0.32841E-01    0.19935E+00    0.82724E+06    0.29743E+03
   281    0.74760E+00   -0.31854E-01    0.18738E+00    0.82252E+06    0.29466E+03
   282    0.69977E+00   -0.30888E-01    0.17418E+00    0.81786E+06    0.29193E+03
   283    0.74991E+00   -0.29696E-01    0.16033E+00    0.81325E+06    0.28923E+03
   284    0.81382E+00   -0.28329E-01    0.14644E+00    0.80869E+06    0.28656E+03
   285    0.88160E+00   -0.26765E-01    0.13312E+00    0.80419E+06    0.28392E+03
   286    0.86908E+00   -0.25130E-01    0.11352E+00    0.79975E+06    0.28131E+03
   287    0.84064E+00   -0.23399E-01    0.10312E+00    0.79536E+06    0.27874E+03
   288    0.86065E+00   -0.21551E-01    0.87651E-01    0.79103E+06    0.27619E+03
   289    0.84493E+00   -0.19636E-01    0.75142E-01    0.78676E+06    0.27367E+03
   290    0.85787E+00   -0.17779E-01    0.66194E-01    0.78256E+06    0.27118E+03
   291    0.88956E+00   -0.15217E-01    0.46550E-01    0.77841E+06    0.26872E+03
   292    0.63297E+00   -0.13038E-01    0.39095E-01    0.77433E+06    0.26629E+03
   293    0.67246E+00   -0.11592E-01    0.22144E-01    0.77030E+06    0.26389E+03
   294    0.55244E+00   -0.93704E-02    0.18583E-01    0.76635E+06    0.26151E+03
   295    0.63441E+00   -0.78354E-02    0.67261E-02    0.76246E+06    0.25917E+03
   296    0.53707E+00   -0.54786E-02    0.20301E-02    0.75863E+06    0.25685E+03
   297    0.47336E+00   -0.45053E-02    0.50950E-02    0.75487E+06    0.25455E+03
   298    0.28481E+00   -0.26641E-02    0.16641E-02    0.75118E+06    0.25228E+03
   299    0.18437E+00   -0.67475E-03   -0.23422E-03    0.74756E+06    0.25004E+03
   300    0.13580E-01    0.00000E+00    0.00000E+00    0.74401E+06    0.24782E+03
   301   -0.16305E+00    0.87705E-03    0.10259E-01    0.74053E+06    0.24563E+03
   302   -0.28046E+00    0.12775E-02    0.30463E-01    0.73712E+06    0.24347E+03
