#    L    TT             EE             TE             PP             TP          
   275    0.37952E+00   -0.34870E-01    0.24190E+00    0.92440E+06    0.33914E+03
   276    0.50167E+00   -0.34849E-01    0.23027E+00    0.91963E+06    0.33617E+03
   277    0.48405E+00   -0.34591E-01    0.22926E+00    0.91491E+06    0.33324E+03
   278    0.53962E+00   -0.34149E-01    0.21717E+00    0.91023E+06    0.33033E+03
   279    0.58419E+00   -0.33573E-01    0.20206E+00    0.90559E+06    0.32746E+03
   280    0.60786E+00   -0.32841E-01    0.19935E+00    0.90100E+06    0.32462E+03
   281    0.74929E+00   -0.31854E-01    0.18738E+00    0.89645E+06    0.32181E+03
   282    0.70145E+00   -0.30888E-01    0.17418E+00    0.89195E+06    0.31903E+03
   283    0.75157E+00   -0.29696E-01    0.16033E+00    0.88751E+06    0.31628E+03
   284    0.81547E+00   -0.28329E-01    0.14644E+00    0.88311E+06    0.31356E+03
   285    0.88325E+00   -0.26765E-01    0.13312E+00    0.87876E+06    0.31087E+03
   286    0.87072E+00   -0.25130E-01    0.11352E+00    0.87447E+06    0.30821E+03
   287    0.84226E+00   -0.23399E-01    0.10312E+00    0.87023E+06    0.30558E+03
   288    0.86226E+00   -0.21551E-01    0.87651E-01    0.86604E+06    0.30298E+03
   289    0.84654E+00   -0.19636E-01    0.75142E-01    0.86191E+06    0.30040E+03
   290    0.85947E+00   -0.17779E-01    0.66194E-01    0.85783E+06    0.29786E+03
   291    0.89115E+00   -0.15217E-01    0.46550E-01    0.85382E+06    0.29534E+03
   292    0.63455E+00   -0.13038E-01    0.39095E-01    0.84986E+06    0.29285E+03
   293    0.67403E+00   -0.11592E-01    0.22144E-01    0.84596E+06    0.29039E+03
   294    0.55400E+00   -0.93704E-02    0.18583E-01    0.84212E+06    0.28795E+03
   295    0.63597E+00   -0.78354E-02    0.67261E-02    0.83835E+06    0.28554E+03
   296    0.53862E+00   -0.54786E-02    0.20301E-02    0.83464E+06    0.28316E+03
   297    0.47490E+00   -0.45053E-02    0.50950E-02    0.83099E+06    0.28080E+03
   298    0.28634E+00   -0.26641E-02    0.16641E-02    0.82741E+06    0.27847E+03
   299    0.18589E+00   -0.67475E-03   -0.23422E-03    0.82389E+06    0.27616E+03
   300    0.15087E-01    0.00000E+00    0.00000E+00    0.82044E+06    0.27387E+03
   301   -0.16155E+00    0.87705E-03    0.10259E-01    0.81706E+06    0.27162E+03
   302   -0.27897E+00    0.12775E-02    0.30463E-01    0.81374E+06    0.26938E+03
   303   -0.42053E+00    0.20163E-02    0.45537E-01    0.81049E+06    0.26717E+03
   304   -0.59531E+00    0.31656E-02    0.55267E-01    0.80729E+06    0.26499E+03
   305   -0.73812E+00    0.33118E-02    0.74293E-01    0.80414E+06    0.26282E+03
   306   -0.93233E+00    0.32699E-02    0.94968E-01    0.80104E+06    0.26068E+03
   307   -0.11127E+01    0.31120E-02    0.10965E+00    0.79799E+06    0.25857E+03
   308   -0.12884E+01    0.43959E-02    0.14041E+00    0.79498E+06    0.25647E+03
   309   -0.13942E+01    0.42224E-02    0.15731E+00    0.79201E+06    0.25440E+03
   310   -0.15877E+01    0.34063E-02    0.18242E+00    0.78907E+06    0.25235E+03
   311   -0.17294E+01    0.42485E-02    0.20067E+00    0.78616E+06    0.25032E+03
   312   -0.18285E+01    0.38496E-02    0.22671E+00    0.78328E+06    0.24832E+03
   313   -0.19682E+01    0.37674E-02    0.24545E+00    0.78042E+06    0.24634E+03
   314   -0.20835E+01    0.40740E-02    0.27154E+00    0.77758E+06    0.24438E+03
   315   -0.21833E+01    0.33559E-02    0.28990E+00    0.77475E+06    0.24243E+03
   316   -0.22769E+01    0.31709E-02    0.30775E+00    0.77193E+06    0.24052E+03
