#    L    TT             EE             TE             PP             TP          
   292    0.50244E+04    0.85142E+01    0.13150E+03    0.17571E+07    0.75610E+03
   293    0.49866E+04    0.87021E+01    0.13226E+03    0.17499E+07    0.75036E+03
   294    0.49485E+04    0.88925E+01    0.13300E+03    0.17429E+07    0.74468E+03
   295    0.49104E+04    0.90839E+01    0.13369E+03    0.17359E+07    0.73906E+03
   296    0.48720E+04    0.92778E+01    0.13434E+03    0.17289E+07    0.73350E+03
   297    0.48335E+04    0.94719E+01    0.13495E+03    0.17219E+07    0.72800E+03
   298    0.47948E+04    0.96686E+01    0.13552E+03    0.17150E+07    0.72256E+03
   299    0.47560E+04    0.98670E+01    0.13604E+03    0.17082E+07    0.71717E+03
   300    0.47170E+04    0.10066E+02    0.13652E+03    0.17014E+07    0.71184E+03
   301    0.46780E+04    0.10266E+02    0.13696E+03    0.16946E+07    0.70656E+03
   302    0.46389E+04    0.10468E+02    0.13737E+03    0.16878E+07    0.70134E+03
   303    0.45997E+04    0.10671E+02    0.13773E+03    0.16811E+07    0.69617E+03
   304    0.45605E+04    0.10876E+02    0.13804E+03    0.16745E+07    0.69106E+03
   305    0.45212E+04    0.11081E+02    0.13831E+03    0.16679E+07    0.68599E+03
   306    0.44818E+04    0.11287E+02    0.13854E+03    0.16613E+07    0.68098E+03
   307    0.44425E+04    0.11494E+02    0.13872E+03    0.16547E+07    0.67601E+03
   308    0.44031E+04    0.11703E+02    0.13887E+03    0.16482E+07    0.67110E+03
   309    0.43637E+04    0.11912E+02    0.13896E+03    0.16418E+07    0.66623E+03
   310    0.43243E+04    0.12121E+02    0.13902E+03    0.16353E+07    0.66142E+03
   311    0.42850E+04    0.12332E+02    0.13903E+03    0.16289E+07    0.65665E+03
   312    0.42457E+04    0.12543E+02    0.13900E+03    0.16226E+07    0.65193E+03
   313    0.42064E+04    0.12755E+02    0.13892E+03    0.16162E+07    0.64725E+03
   314    0.41672E+04    0.12968E+02    0.13881E+03    0.16099E+07    0.64262E+03
   315    0.41281E+04    0.13179E+02    0.13864E+03    0.16037E+07    0.63804E+03
   316    0.40890E+04    0.13392E+02    0.13844E+03    0.15975E+07    0.63350E+03
   317    0.40500E+04    0.13604E+02    0.13819E+03    0.15913E+07    0.62900E+03
   318    0.40111E+04    0.13818E+02    0.13789E+03    0.15851E+07    0.62455E+03
   319    0.39724E+04    0.14031E+02    0.13756E+03    0.15790E+07    0.62014E+03
   320    0.39338E+04    0.14244E+02    0.13719E+03    0.15730E+07    0.61577E+03
